sma,coef.RNA.log.ACT2,r.sqr.RNA.log.ACT2,aic.RNA.log.ACT2,loglik.RNA.log.ACT2,coef.RNA.ACT2,r.sqr.RNA.ACT2,aic.RNA.ACT2,loglik.RNA.ACT2,coef.RNA.log.PP2A,r.sqr.RNA.log.PP2A,aic.RNA.log.PP2A,loglik.RNA.log.PP2A,coef.RNA.PP2A,r.sqr.RNA.PP2A,aic.RNA.PP2A,loglik.RNA.PP2A
94,6.3948605333304,0.663491930295984,398.979990404261,-196.489995202131,4.33328679383958,0.389929145603499,468.613595865359,-231.30679793268,6.19390262619021,0.64022588371412,405.708354795327,-199.854177397663,8.71481505419067,0.237901343067284,887.981437178079,-440.990718589039
95,6.38063173690195,0.657340544534824,402.602986939503,-198.301493469751,4.32553996736818,0.38665271161057,469.68483772829,-231.842418864145,6.17965582883469,0.634189236454594,409.019671102955,-201.509835551477,8.70626286602872,0.236281600875833,888.403937131002,-441.201968565501
96,6.36588435931744,0.651837410637368,405.789480682385,-199.894740341192,4.31593820360625,0.383486048359638,470.714765380569,-232.357382690284,6.1655899797376,0.628915416072782,411.868130326929,-202.934065163465,8.69402695807318,0.234725886436439,888.808893045049,-441.404446522525
97,6.34950856217869,0.645673242541226,409.299470598813,-201.649735299406,4.30480111373776,0.379853459961361,471.889735833853,-232.944867916927,6.14978251329025,0.622970637692431,415.030845859277,-204.515422929639,8.6821301465261,0.233064812241707,889.240366596299,-441.62018329815
98,6.33319017703941,0.639503385622647,412.752077430305,-203.376038715153,4.29173124797979,0.375872165948233,473.169616761397,-233.584808380698,6.13435569059289,0.617080676761874,418.11559544209,-206.057797721045,8.66650569802807,0.231189526387381,889.726361224026,-441.863180612013
99,6.3208916971688,0.633389990436908,416.115292147979,-205.057646073989,4.28220496164178,0.372071786293813,474.38374494117,-234.191872470585,6.12179120012489,0.611039326591278,421.230725356325,-207.615362678163,8.65527533059329,0.229271448628018,890.222220913726,-442.111110456863
100,6.31399754008551,0.628054076496647,419.005259742831,-206.502629871416,4.27539520789729,0.368568398369078,475.496499824886,-234.748249912443,6.11468560060372,0.605791116319308,423.897860380934,-208.948930190467,8.64711753751147,0.227401551809337,890.704438420587,-442.352219210294
101,6.30273459409363,0.621468316877345,422.515519673943,-208.257759836971,4.26677448794285,0.364533691947919,476.770389388027,-235.385194694013,6.10393807089081,0.599452772168405,427.072059888515,-210.536029944257,8.64094677129733,0.22549320429282,891.195369919771,-442.597684959885
102,6.28699765799063,0.615072578882651,425.866524374453,-209.933262187226,4.25742685537465,0.36100357298352,477.878347398983,-235.939173699491,6.08785110515691,0.593102388483798,430.202310646249,-212.101155323125,8.62729764796407,0.223577067355949,891.687089741087,-442.843544870543
103,6.27429498221806,0.608129652360536,429.441772239717,-211.720886119858,4.24988890482633,0.357107367400103,479.094121120462,-236.547060560231,6.0743929900226,0.58617255676182,433.562922773793,-213.781461386896,8.61331841423267,0.221226311336283,892.288686732462,-443.144343366231
104,6.26419629267238,0.602145078093727,432.473048588502,-213.236524294251,4.24223288389482,0.353457155193102,480.226468421793,-237.113234210896,6.0635510315943,0.580183953716062,436.422064652611,-215.211032326306,8.60232021755028,0.219189079066101,892.808580875888,-443.404290437944
105,6.24599860667145,0.594748438253274,436.157167265702,-215.078583632851,4.23099773808521,0.349295082572063,481.509827552839,-237.754913776419,6.04513771961596,0.572887422530002,439.851032787907,-216.925516393953,8.58660274804362,0.216958012593001,893.376386872213,-443.688193436106
106,6.225806219139,0.586982144662026,439.953729444928,-216.976864722464,4.2166361735815,0.34462223457585,482.940936929222,-238.470468464611,6.0254916185412,0.56536531245776,443.325225245596,-218.662612622798,8.56692261522437,0.21452106112374,893.994744873641,-443.997372436821
107,6.20913984931586,0.580224381370243,443.199629819242,-218.599814909621,4.20223557045266,0.340150584144623,484.300905070031,-239.150452535016,6.00872751989419,0.558723534146182,446.343200782231,-220.171600391115,8.54832615610465,0.212260984886481,894.566509872224,-444.283254936112
108,6.19443786274715,0.573295854234585,446.473745591934,-220.236872795967,4.18896095291357,0.335555966080588,485.688705183549,-239.844352591774,5.99440101279861,0.552009600857462,449.348143762054,-221.674071881027,8.5293286196237,0.209778416479647,895.192674455797,-444.596337227899
109,6.17479008071524,0.565792229148942,449.96019523153,-221.980097615765,4.17320675885484,0.33077275302722,487.123311635936,-240.561655817968,5.97521734635624,0.544722551843219,452.559050070835,-223.279525035417,8.50621245540058,0.207212740925968,895.837737033478,-444.918868516739
110,6.15256638711172,0.558836087106861,453.138862577693,-223.569431288847,4.15574190071245,0.326321960446433,488.449036963631,-241.224518481816,5.95352124260718,0.537978073884869,455.485412690536,-224.742706345268,8.48381437579895,0.205057254689185,896.378058150363,-445.189029075181
111,6.13154352886087,0.551941020708739,456.240539177568,-225.120269588784,4.13996224971053,0.322049881717643,489.713317507088,-241.856658753544,5.93258319398556,0.531216994820183,458.37641240914,-226.18820620457,8.4586263830004,0.202702933780227,896.966550158826,-445.483275079413
112,6.10716063035139,0.544363537555527,459.594616401845,-226.797308200922,4.12117721733053,0.31727091670275,491.118199615898,-242.559099807949,5.90848276728915,0.523811428391083,461.495528213839,-227.74776410692,8.42771878707803,0.200041064781535,897.629828206496,-445.814914103248
113,6.08597569921794,0.537013317001021,462.795222637131,-228.397611318565,4.10464221713549,0.312645789345605,492.468524795992,-243.234262397996,5.88778558317356,0.516685493274421,464.451406506505,-229.225703253253,8.40315267785367,0.197552653824427,898.247891408418,-446.123945704209
114,6.06446492635548,0.53000729937628,465.79899718599,-229.899498592995,4.08835130999389,0.308297944665674,493.729636236628,-243.864818118314,5.8663073467478,0.509812830017888,467.261227470918,-230.630613735459,8.37572277331895,0.195075076843983,898.861362499066,-446.430681249533
115,6.04665906549686,0.522745400526218,468.865584389061,-231.432792194531,4.0766085431433,0.304112742520668,494.936106997891,-244.468053498946,5.84746925241258,0.502548752210972,470.188569146956,-232.094284573478,8.35531759021036,0.192594682760529,899.473642539014,-446.736821269507
116,6.0217270867756,0.514953513516729,472.104511339542,-233.052255669771,4.05972781183637,0.299569133283589,496.237708744677,-245.118854372338,5.82154834509998,0.494738171082141,473.288832059604,-233.644416029802,8.32202353620484,0.189772091792437,900.168109200391,-447.084054600196
117,6.00481870093842,0.507495686978299,475.156207982509,-234.578103991254,4.04872695455991,0.29528873241998,497.456208709717,-245.728104354858,5.80410008725433,0.487373313965118,476.168581896791,-235.084290948396,8.3009580755498,0.187121833260917,900.817976667,-447.4089883335
118,5.98458762318921,0.500076313450198,478.14665636148,-236.07332818074,4.03267409497718,0.290623959966671,498.775728190298,-246.387864095149,5.7841610695507,0.48016601566243,478.946945666369,-236.473472833185,8.27316712788943,0.18438700964513,901.486362747936,-447.743181373968
119,5.96053950117539,0.492271738825077,481.244841489115,-237.622420744558,4.0159533451551,0.286014744023556,500.071037277991,-247.035518638995,5.76003599662829,0.472506564299222,481.857703023392,-237.928851511696,8.24487906210494,0.181719734458888,902.136084792695,-448.068042396348
120,5.93353647864102,0.484168941181805,484.411425683179,-239.20571284159,3.99719976919144,0.281228118642624,501.407381886467,-247.703690943233,5.73364644469863,0.464655470465844,484.79774871715,-239.398874358575,8.21706991106539,0.179134510974665,902.763801880695,-448.381900940347
121,5.90887330178636,0.476993991287336,487.17415497351,-240.587077486755,3.98015116231872,0.277000164121618,502.58037386288,-248.29018693144,5.70996848232807,0.45776578836598,487.342463768206,-240.671231884103,8.19219767768688,0.176869447569739,903.312158313957,-448.656079156979
122,5.88595542281551,0.469751818713345,489.924597091291,-241.962298545646,3.96119100641082,0.272309907493597,503.873626922375,-248.936813461188,5.68747378273818,0.4507336100385,489.906681960575,-241.953340980288,8.16450157415821,0.174347829489766,903.920852694573,-448.960426347286
123,5.85713679364981,0.461687101123159,492.943561891952,-243.471780945976,3.93769801983461,0.267078643921929,505.306255961402,-249.653127980701,5.65894028941649,0.442862006069628,492.738333105865,-243.369166552933,8.12500415126321,0.171364731931369,904.638547871027,-449.319273935513
124,5.8333257451861,0.454660637115052,495.537221400545,-244.768610700272,3.91977647873214,0.262757332459098,506.481995222721,-250.24099761136,5.63556763850566,0.43604818449662,495.157349278174,-244.578674639087,8.09809922400972,0.16900571854094,905.204269276728,-449.602134638364
125,5.80336884641608,0.446804436371365,498.397880444342,-246.198940222171,3.89930889557631,0.25817236349782,507.721958903976,-250.860979451988,5.60583987527879,0.42836930178426,497.848692149271,-245.924346074635,8.06029176739904,0.166231970050069,905.867398729714,-449.933699364857
126,5.77613873544975,0.439163292851753,501.141522096896,-247.570761048448,3.88107917068045,0.253765831729293,508.906464718131,-251.453232359066,5.57907924497507,0.420953707780014,500.413658076908,-247.206829038454,8.03089104046494,0.163724174331985,906.465049769027,-450.232524884513
127,5.74554327180537,0.431285172176684,503.931389819483,-248.965694909742,3.861514405122,0.24934174071365,510.08867496006,-252.04433748003,5.54910202409943,0.413310544556843,503.023188203658,-248.511594101829,7.99838652023133,0.161180279203107,907.069475613147,-450.534737806574
128,5.71484427092708,0.423833710947123,506.534827447555,-250.267413723777,3.84002197048371,0.244924063023695,511.26223942488,-252.63111971244,5.518924957357,0.406068410310077,505.464619851511,-249.732309925756,7.95832626714894,0.158492884793271,907.706008854266,-450.853004427133
129,5.68580096269748,0.41613535494167,509.189401147758,-251.594700573879,3.82269838931314,0.240751342674251,512.364441931802,-253.182220965901,5.49013543577061,0.398560994352252,507.964255402964,-250.982127701482,7.92705018198692,0.155965289315564,908.30283993774,-451.15141996887
130,5.65453978970675,0.408435904580519,511.809572058546,-252.904786029273,3.80144316174689,0.236267359553644,513.542131003506,-253.771065501753,5.45944379867153,0.391075651583011,510.425668658689,-252.212834329344,7.88948475026953,0.153298294549469,908.930652047996,-451.465326023998
131,5.6275536428411,0.400811266040162,514.370890431571,-254.185445215786,3.78463589338506,0.232020405839732,514.651207369476,-254.325603684738,5.4331355383163,0.383702067079623,512.820925509275,-253.410462754637,7.86829791751501,0.151053472486601,909.457553610249,-451.728776805125
132,5.59729941434172,0.39307868641217,516.935394587969,-255.467697293984,3.76575328200533,0.227721211409168,515.767696821794,-254.883848410897,5.40315679573713,0.376163172322924,515.240434397025,-254.620217198513,7.83800819003956,0.148582828584351,910.035851633031,-452.017925816516
133,5.56521358742163,0.385094745741002,519.549203951434,-256.774601975717,3.7446774905342,0.223156787526256,516.946283682921,-255.47314184146,5.37219968423556,0.368491771588491,517.672638582638,-255.836319291319,7.81074276134874,0.146212409254714,910.589115101339,-452.29455755067
134,5.53482798829052,0.377351471657744,522.052004311868,-258.026002155934,3.72262349057675,0.218480841235433,518.146507818255,-256.073253909128,5.34255732828061,0.36101018639075,520.016369332036,-257.008184666018,7.78071136504946,0.143726134973141,911.167771416861,-452.58388570843
135,5.50352387181355,0.369842214496292,524.449612628436,-259.224806314218,3.70055024103871,0.214015250787921,519.286052671883,-256.643026335941,5.31231162004569,0.353795750600368,522.25056546459,-258.125282732295,7.75079619170027,0.141369012371732,911.714819484684,-452.857409742342
136,5.4732108891418,0.36241625104199,526.792692250596,-260.396346125298,3.67917277787615,0.209604695048229,520.40521609623,-257.202608048115,5.28309320624173,0.346677039064944,524.430801098578,-259.215400549289,7.72037795474925,0.13896381228479,912.271479675989,-453.135739837994
137,5.43865670124024,0.354830036404173,529.158322693685,-261.579161346843,3.65460647039595,0.205066945272563,521.55015547503,-257.775077737515,5.24953010163283,0.339366555245526,526.645183988294,-260.322591994147,7.68089886479292,0.136372981558293,912.869365339186,-453.434682669593
138,5.4019687634993,0.347452220269062,531.432436818308,-262.716218409154,3.62834696038083,0.200625399522342,522.664509339222,-258.332254669611,5.21364502485923,0.332226958846442,528.784278277393,-261.392139138697,7.63464611561966,0.133722916183499,913.479067832437,-453.739533916219
139,5.36350108056136,0.33981980828074,533.758127489727,-263.879063744864,3.60162337400734,0.196121803826039,523.788126912508,-258.894063456254,5.17532352472626,0.324757468093549,530.997869863995,-262.498934931997,7.58583819315804,0.130968650174075,914.110770399546,-454.055385199773
140,5.3263096716672,0.332247732804111,536.039013839018,-265.019506919509,3.57752570644986,0.191845699297588,524.849176132348,-259.424588066174,5.13880821143159,0.317421628020885,533.1481481136,-263.5740740568,7.54745307578429,0.128525292802097,914.669491162932,-454.334745581466
141,5.29025819071408,0.324786697499523,538.261293318512,-266.130646659256,3.55352333278881,0.187559981215508,525.906992520177,-259.953496260088,5.10348167117997,0.310206269634064,535.240684892514,-264.620342446257,7.51113809059961,0.126126111977088,915.21658792767,-454.608293963835
142,5.25754707094795,0.317933741079939,540.280925780068,-267.140462890034,3.52946896579086,0.183386075762579,526.931860875042,-260.465930437521,5.07120368047035,0.303548825084136,537.152095561503,-265.576047780752,7.47077219839727,0.123655517414821,915.778401987789,-454.889200993895
143,5.21740083666001,0.310084480248396,542.569395377437,-268.284697688718,3.50129171741879,0.178733334267887,528.068147375668,-261.034073687834,5.03225820726456,0.295994723467446,539.298939613482,-266.649469806741,7.42452516562491,0.120940445937163,916.39398637021,-455.196993185105
144,5.17538056123714,0.30233066070853,544.804617301922,-269.402308650961,3.47120091778507,0.174074219878582,529.199557813155,-261.599778906578,4.99206974697402,0.288593831767227,541.380017700072,-267.690008850036,7.38196816962571,0.118453024669142,916.956289364571,-455.478144682286
145,5.13605688673564,0.294915409777052,546.919120736125,-270.459560368063,3.44094609836456,0.169422425603545,530.322841141357,-262.161420570678,4.9540817182987,0.281474391806276,543.361623092124,-268.680811546062,7.33562751944648,0.115841230552996,917.545002868749,-455.772501434374
146,5.09856022860582,0.287777093074174,548.933751174925,-271.466875587462,3.41502004088046,0.165243721708332,531.326534823204,-262.663267411602,4.91693977905846,0.274532190727962,545.275078710037,-269.637539355019,7.2930976962056,0.113371429478283,918.100112702072,-456.050056351036
147,5.05875178522898,0.280579214548797,550.944849107588,-272.472424553794,3.38723116091292,0.161003666721821,532.33984205327,-263.169921026635,4.87881003825325,0.267662388812588,547.150638619137,-270.575319309568,7.25127328794729,0.110984962969961,918.635025360315,-456.317512680157
148,5.01819941441493,0.273515620749522,552.89896066753,-273.449480333765,3.35845587761905,0.156798873651143,533.339677549089,-263.669838774545,4.83987621071047,0.260909578574375,548.977188938948,-271.488594469474,7.20875391325903,0.108647060001737,919.157662213031,-456.578831106516
149,4.97956723271027,0.266744617950386,554.754373951511,-274.377186975755,3.33231716849781,0.152891192119259,534.264404645413,-264.132202322706,4.80194540509202,0.254354841952474,550.734270913817,-272.367135456908,7.16793002607639,0.106382244759077,919.662654789496,-456.831327394748
150,4.94409800176265,0.260331361353166,556.496024446838,-275.248012223419,3.31064048539264,0.149401078422097,535.086717827662,-264.543358913831,4.7663850479356,0.248082331768776,552.401295233741,-273.200647616871,7.13191486144138,0.104257174591085,920.135325493011,-457.067662746506
151,4.90142569734877,0.253385323822565,558.365409114291,-276.182704557146,3.28178413902115,0.145389811836203,536.027663770753,-265.013831885377,4.72491304479094,0.241394678720752,554.163402346942,-274.081701173471,7.08709285949044,0.101941814813048,920.64904674636,-457.32452337318
152,4.85553040518802,0.246541687974427,560.190302538273,-277.095151269136,3.25116554517764,0.141472659469659,536.942280169629,-265.471140084815,4.67962338013119,0.234744440678176,555.900313883732,-274.950156941866,7.03638428715514,0.0996204902736362,921.162763558664,-457.581381779332
153,4.8107803951875,0.239832652208511,561.963285087579,-277.98164254379,3.22154239838417,0.137651924973256,537.830372530034,-265.915186265017,4.63541005074654,0.228218471955039,557.590156751309,-275.795078375655,6.98382960240897,0.0972384010592455,921.688552724199,-457.844276362099
154,4.766250261103,0.233175770177002,563.707086245616,-278.853543122808,3.19123935259794,0.133790671790792,538.723894399226,-266.361947199613,4.59195965014169,0.22180236903204,559.23767796748,-276.61883898374,6.93261938091261,0.0948944538653904,922.204570457261,-458.10228522863
155,4.72022055353638,0.226630927602105,565.406842233259,-279.70342111663,3.15928760365519,0.129942213644958,539.610500939422,-266.805250469711,4.54750293739797,0.215538510474535,560.833054096359,-277.416527048179,6.87912139638962,0.0925807960321784,922.71261114344,-458.35630557172
156,4.67871154945755,0.220565570469148,566.969277653541,-280.484638826771,3.12785113895741,0.126169584334602,540.475839713175,-267.237919856587,4.5076436069778,0.209758421673361,562.293955342775,-278.146977671388,6.83378428413233,0.0904938066890572,923.169769222195,-458.584884611098
157,4.6293290858802,0.213675398914295,568.729501518376,-281.364750759188,3.09261311553541,0.122052573745697,541.415917403477,-267.707958701738,4.45928211598502,0.203114647585545,563.960008309759,-278.980004154879,6.77554649365716,0.0880189266652749,923.710537677535,-458.855268838767
158,4.578693534913,0.206881985784221,570.449970488154,-282.224985244077,3.05526277164272,0.117900053403177,542.359648376056,-268.179824188028,4.41096356690593,0.196670152443547,565.562869558266,-279.781434779133,6.72174457132582,0.0857258077839663,924.21028259908,-459.10514129954
159,4.53255461617131,0.200556652142874,572.038698446375,-283.019349223188,3.02030826691559,0.113980580184403,543.24634860983,-268.623174304915,4.36613939392918,0.190601616887797,567.060510949416,-280.530255474708,6.66414510111148,0.0833482217596246,924.727113855426,-459.363556927713
160,4.48520618529572,0.194392529378349,573.57488733183,-283.787443665915,2.98834878133159,0.110447186035,544.042350878035,-269.021175439017,4.32025289360736,0.184689693185364,568.508743505208,-281.254371752604,6.61441330908183,0.0812611643385013,925.179687386824,-459.589843693412
161,4.43792897138836,0.188209416517317,575.104045343712,-284.552022671856,2.95360815771189,0.106699836224128,544.883105640467,-269.441552820233,4.2750993370864,0.178822270038649,569.935728833791,-281.967864416896,6.5678420894694,0.0792228843975512,925.620692395749,-459.810346197874
162,4.38887599868881,0.182024495478772,576.622042503115,-285.311021251557,2.91694388262604,0.102909792810294,545.729859317566,-269.864929658783,4.22774726950317,0.172919481328081,571.361063700026,-282.680531850013,6.51450356469561,0.0770663168492719,926.086228680635,-460.043114340317
163,4.34179576735357,0.176324682414016,578.010848427375,-286.005424213687,2.88355510585645,0.0995424166577995,546.479186842386,-270.239593421193,4.18222583563552,0.167476601317141,572.666359492895,-283.333179746447,6.46462496152512,0.0751107174448693,926.507442654044,-460.253721327022
164,4.29894032767116,0.170777322774666,579.353310088,-286.676655044,2.8535022046138,0.096303291999894,547.197335651219,-270.598667825609,4.14046505244357,0.162156054810337,573.934095406831,-283.967047703416,6.42230310942172,0.0732305984793247,926.911560114718,-460.455780057359
165,4.24459555274066,0.164524866951324,580.85568131378,-287.42784065689,2.81642328147668,0.0927111805505522,547.990741474898,-270.995370737449,4.08799850659458,0.156194029732934,575.345147672247,-284.672573836124,6.36995095625032,0.0711854463881846,927.350220332497,-460.675110166249
166,4.18561753874932,0.158494007002379,582.29419146865,-288.147095734325,2.77821974403635,0.0893725786790995,548.725342013687,-271.362671006844,4.0306677201954,0.150414328027707,576.703563619075,-285.351781809537,6.3037528769958,0.0690573064400968,927.805656153665,-460.902828076833
167,4.12823835341337,0.15270528910345,583.665280563214,-288.832640281607,2.73834776922773,0.0859961675139823,549.46552773876,-271.73276386938,3.97547312939196,0.144906236372935,577.989569692757,-285.994784846378,6.24310992276514,0.0670791356895432,928.228064892229,-461.114032446114
168,4.07434151729153,0.147218726210253,584.956183320612,-289.478091660306,2.69855510784791,0.0826586143391332,550.194512495289,-272.097256247644,3.92397273246913,0.1397087573558,579.195481468529,-286.597740734265,6.1807164473448,0.0650616946150299,928.657937696836,-461.328968848418
169,4.0198440822957,0.141702416249236,586.245739099502,-290.122869549751,2.65699773522508,0.0792352711293488,550.93948519101,-272.469742595505,3.87169407029218,0.134464433289703,580.40490027665,-287.202450138325,6.11094739878424,0.0628779701055298,929.122197706303,-461.561098853152
170,3.96375174251101,0.136322895061554,587.495359950225,-290.747679975113,2.61540105917687,0.0759643524736905,551.648704925591,-272.824352462796,3.81786617128231,0.129352035634551,581.576861714637,-287.788430857319,6.04536609951945,0.0608769858349001,929.546658276722,-461.773329138361
171,3.91189482231726,0.131120439889909,588.696468326718,-291.348234163359,2.5798515532689,0.0729899109069578,552.291464651732,-273.145732325866,3.76819611427854,0.124415514910613,582.701992840569,-288.350996420285,5.99773861270324,0.0591641567523718,929.909275873797,-461.954637936898
172,3.85375535787419,0.125690976935694,589.942341679525,-291.971170839762,2.53765209621589,0.0697553179748329,552.98810493023,-273.494052465115,3.71308023786901,0.119300184424012,583.861205668405,-288.930602834202,5.93968856000665,0.0573028018076637,930.302589658505,-462.151294829253
173,3.79780252897371,0.120543492846586,591.11638662044,-292.55819331022,2.49398557977961,0.0665340912979094,553.679463320443,-273.839731660222,3.65919026835348,0.1143986226575,584.96567561871,-289.482837809355,5.87141077822067,0.055285571765503,930.727964733681,-462.363982366841
174,3.73947725110316,0.115536220196208,592.251876956945,-293.125938478473,2.44932863697496,0.0634406794546126,554.341147369734,-274.170573684867,3.60370933466159,0.109671712254967,586.025016436009,-290.012508218004,5.80243754380691,0.0533693761645381,931.131194228632,-462.565597114316
175,3.68277573238797,0.110756013036681,593.329894164148,-293.664947082074,2.40669429645642,0.0605391009197837,554.959814656616,-274.479907328308,3.54935122389082,0.105136681440998,587.036082217571,-290.518041108786,5.73613075173011,0.0515430908954433,931.514744724047,-462.757372362024
176,3.62579899533481,0.106077043381873,594.379483022946,-294.189741511473,2.36619961428254,0.0578221262106501,555.537391317254,-274.768695658627,3.49417800644479,0.100670118937577,588.026887192808,-291.013443596404,5.67018568833254,0.0497600898558143,931.888492978731,-462.944246489366
177,3.56897629769881,0.101588287917899,595.381252374854,-294.690626187427,2.32406356926522,0.0551352896809646,556.10692554356,-275.05346277178,3.44002830670478,0.0964265641423701,588.963675045816,-291.481837522908,5.60089701449165,0.0479804036329383,932.260847707904,-463.130423853952
178,3.51146524434533,0.0971974925336469,596.356328861325,-295.178164430662,2.2817135586113,0.0525264318698497,556.658382858285,-275.329191429143,3.38443565921292,0.0922353773233271,589.884593878772,-291.942296939386,5.52671866962023,0.0461674388906924,932.63945009961,-463.319725049805
179,3.44352631757842,0.092411882592143,597.413696486298,-295.706848243149,2.23673513592038,0.0499030931789549,557.211372145754,-275.605686072877,3.31864653340958,0.0876708965647866,590.882711241797,-292.441355620899,5.45562496946034,0.044473215460885,932.992605781683,-463.496302890841
180,3.3761941199301,0.087800288522852,598.427353983683,-296.213676991841,2.19352965481923,0.0474357188100792,557.730093138761,-275.865046569381,3.25355190994615,0.0832783067315169,591.838537136755,-292.919268568377,5.39025134795965,0.0429052564654016,933.318884562321,-463.65944228116
181,3.31024111487965,0.0834506570371618,599.378745248069,-296.689372624034,2.14499206078951,0.0448476016104102,558.272756274268,-276.136378137134,3.19012344670676,0.0791492417615125,592.732853234369,-293.366426617185,5.31261662563349,0.0412026166413173,933.67258444911,-463.836292224555
182,3.24339494750464,0.0791863414116463,600.307102525004,-297.153551262502,2.09238277115935,0.0421803537923547,558.830474732103,-276.415237366051,3.12581581764054,0.0750973748865287,593.606559126649,-293.803279563325,5.22401427344118,0.0393715723834619,934.052258324246,-464.026129162123
183,3.17285755289752,0.0748890216021668,601.238305779277,-297.619152889639,2.03552674813307,0.039450087950311,559.399763933703,-276.699881966851,3.05754726652545,0.0709985255987671,594.486510077227,-294.243255038613,5.12503866985121,0.037443231843456,934.451325347958,-464.225662673979
184,3.10590968144047,0.0709008969113633,602.098646445208,-298.049323222604,1.98234544037447,0.0369666501722458,559.916183307293,-276.958091653646,2.99253715090176,0.0671889603719698,595.300882665685,-294.650441332842,5.03345169576933,0.035680151775392,934.815492963543,-464.407746481772
185,3.04191258405329,0.0671155167384054,602.911840592726,-298.455920296363,1.932215844061,0.0346591652131209,560.394821961317,-277.197410980658,2.93111952029277,0.0636016131657344,596.064716787645,-295.032358393822,4.95078727393958,0.0340585120242762,935.149858451098,-464.574929225549
186,2.97323712275338,0.0632858669743978,603.731194027605,-298.865597013803,1.87602559662159,0.0322479789086874,560.893750411142,-277.446875205571,2.86568537498106,0.0599941282389788,596.82989346173,-295.414946730865,4.8609910537541,0.0324024193958025,935.490748913578,-464.745374456789
187,2.90836705325914,0.0597426046647943,604.486296907967,-299.243148453984,1.82567388221509,0.0301307170454812,561.330835346464,-277.665417673232,2.80248189582561,0.0566019132213855,597.546735449234,-295.773367724617,4.77483147617628,0.0308416524466026,935.811483896867,-464.905741948433
188,2.84366387667472,0.0563465770784832,605.207356786581,-299.60367839329,1.77192631655252,0.0280013954008519,561.769448603668,-277.884724301834,2.74027880892812,0.053382232422282,598.224737273746,-296.112368636873,4.68695327034332,0.0293132881598233,936.125060029692,-465.062530014846
189,2.77657095761314,0.0530237732693975,605.910362207217,-299.955181103609,1.71896452263014,0.0260114309388036,562.178488330677,-278.089244165338,2.67573243511836,0.0502319689453476,598.885892835048,-296.442946417524,4.59747184355567,0.0278361427081737,936.427658702167,-465.213829351083
190,2.7084842589262,0.0497794004128626,606.594397932799,-300.2971989664,1.66718119788033,0.024140150759619,562.562370633757,-278.281185316879,2.61025881918913,0.0471579120410937,599.528944031032,-296.764472015516,4.51555314281061,0.0264902101069803,936.702977875809,-465.351488937905
191,2.63571646224794,0.0465660563800822,607.269593355452,-300.634796677726,1.60851502360178,0.0221972751592669,562.960162200555,-278.480081100278,2.53998957829157,0.0441029089941943,600.16595733506,-297.08297866753,4.41413279509771,0.0250017390677284,937.007011307236,-465.503505653618
192,2.56377452888659,0.0435178927212825,607.907980837535,-300.953990418767,1.55325669646946,0.0204442889549147,563.318397389551,-278.659198694775,2.46997357849314,0.0411891081432829,600.771633837314,-297.385816918657,4.31619445688357,0.0236089048212006,937.291089993287,-465.645544996644
193,2.48515731835005,0.0403580064548474,608.567622690494,-301.283811345247,1.49584183454693,0.0187141723274846,563.67133097286,-278.83566548643,2.39423349437387,0.0381943565907722,601.392222102584,-297.696111051292,4.22161206354615,0.0222894268627021,937.559833588265,-465.779916794133
194,2.40339564603666,0.0372948187380574,609.205008142933,-301.602504071466,1.43724683907772,0.017070177064557,564.006120209735,-279.003060104868,2.31529032262111,0.0352843264157011,601.993405634955,-297.996702817478,4.1266177610047,0.0210395025334753,937.81407660242,-465.90703830121
195,2.3264598399409,0.0344820642580037,609.788500053248,-301.894250026624,1.37599497286905,0.0154387868851007,564.337789431793,-279.168894715897,2.24108135889499,0.0326160247090187,602.543058834799,-298.2715294174,4.02606263206566,0.0197584511440072,938.074314451102,-466.037157225551
196,2.24954408713911,0.0318068471022899,610.341885484648,-302.170942742324,1.31252355732937,0.0138587212015379,564.658500656065,-279.329250328033,2.1667766726089,0.0300768520354917,603.064706275526,-298.532353137763,3.91995895988043,0.0184774986737078,938.334192368422,-466.167096184211
197,2.17021951271395,0.0292209963575524,610.875333532167,-302.437666766084,1.24916580404174,0.012390967190627,564.955955561649,-279.477977780825,2.08980894276476,0.0276143042700092,603.569309103748,-298.784654551874,3.80931676797961,0.0172223011434563,938.588516368893,-466.294258184446
198,2.09628173424888,0.0268733051267918,611.358421240381,-302.67921062019,1.1931678103372,0.0111430012846268,565.208520706093,-279.604260353046,2.01851108065462,0.0253901547793883,604.023964424576,-299.011982212288,3.71711592167966,0.016161860203546,938.803126424753,-466.401563212377
199,2.02141882280426,0.0246238574609034,611.820201150991,-302.910100575495,1.13050848671698,0.00985753828867968,565.468341530188,-279.734170765094,1.9460580860736,0.0232537125581785,604.459714890399,-299.2298574452,3.60925063255105,0.0150138076361676,939.035206537815,-466.517603268907
200,1.94598449231108,0.0224792113203493,612.259476151822,-303.129738075911,1.07024973284426,0.00870261793070098,565.701489257059,-279.850744628529,1.87331447371929,0.021223563558378,604.872903437039,-299.43645171852,3.50559456467344,0.0139507117546189,939.249871472083,-466.624935736041
